   1   30    0    1    2   30
222222222222222222222222222222
"MAPNUM" "MINLAT" "MAXLAT" "MINLON" "MAXLON" "LABLAT" "LABLON" "XRED" "YRED" "XGREEN" "YGREEN" "XDOUBLE" "YDOUBLE" "XGRID" "YGRID" "PERIM" "AREA" "GRIDX" "GRIDY" "XGRIDCOO" "YGRIDCOO" "BOXSIZEX" "BOXSIZEY" "COMPLETE" "TOTALCEL" "TOTALRED" "TOTALGRE" "TOTALDOU" "MEANPERI" "MEANAREA"  
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   .  .24E+03  .4799E+04   .   .   .   .  .18E+02  .19E+02  .4829721E+02  .7725561E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.13E+03  .4929E+04   .   .   .   .  .16E+02  .19E+02  .6501548E+02  .2449175E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.5E+03  .4789E+04   .   .   .   .  .15E+02  .19E+02  .4272446E+02  .3596316E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.81E+03  .4889E+04   .   .   .   .  .14E+02  .19E+02  .6068111E+02  .7261644E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.8E+03  .4809E+04   .   .   .   .  .14E+02  .19E+02  .2786378E+02  .5225776E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.74E+03  .4609E+04   .   .   .   .  .14E+02  .18E+02  .2724458E+02  .7656548E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.73E+03  .4959E+04   .   .   .   .  .14E+02  .19E+02  .25387E+02  .1111867E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.94E+03  .4619E+04   .   .   .   .  .13E+02  .18E+02  .3219814E+02  .3335602E+02   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.147E+04  .4679E+04   .   .   .   .  .12E+02  .18E+02  .25387E+02  .9263005E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.149E+04  .4709E+04   .   .   .   .  .12E+02  .18E+02  .4024768E+02  .8331336E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.161E+04  .4769E+04   .   .   .   .  .11E+02  .18E+02  .3591331E+02  .6214955E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.16E+04  .4599E+04   .   .   .   .  .11E+02  .18E+02  .2972136E+02  .3584813E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.189E+04  .4779E+04   .   .   .   .  .1E+02  .19E+02  .4891641E+02  .1395969E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.205E+04  .4219E+04   .   .   .   .  .1E+02  .17E+02  .996904E+02  .3596699E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.216E+04  .4179E+04   .   .   .   .  9.  .16E+02  .8297214E+02  .1673552E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.228E+04  .4329E+04   .   .   .   .  9.  .17E+02  .4582043E+02  .8316E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.236E+04  .4279E+04   .   .   .   .  9.  .17E+02  .7616099E+02  .299054E+02   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.221E+04  .4329E+04   .   .   .   .  9.  .17E+02  .5139319E+02  .1339225E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.224E+04  .4139E+04   .   .   .   .  9.  .16E+02  .5510836E+02  .4612332E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.2E+04  .4139E+04   .   .   .   .  .1E+02  .16E+02  .7987616E+02  .2523172E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.195E+04  .4149E+04   .   .   .   .  .1E+02  .16E+02  .4520124E+02  .1595721E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.197E+04  .4249E+04   .   .   .   .  .1E+02  .17E+02  .3591331E+02  .1452712E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.212E+04  .4389E+04   .   .   .   .  9.  .17E+02  .4148607E+02  .1527092E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.201E+04  .4399E+04   .   .   .   .  .1E+02  .17E+02  .4520124E+02  .1827296E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.198E+04  .4509E+04   .   .   .   .  .1E+02  .18E+02  .25387E+02  .1470732E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.244E+04  .4189E+04   .   .   .   .  8.  .16E+02  .4210526E+02  .1040938E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.254E+04  .4329E+04   .   .   .   .  8.  .17E+02  .3839009E+02  .1284398E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.261E+04  .4369E+04   .   .   .   .  8.  .17E+02  .2105263E+02  .4800199E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.267E+04  .4239E+04   .   .   .   .  8.  .17E+02  .5386997E+02  .731532E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.271E+04  .4339E+04   .   .   .   .  7.  .17E+02  .501548E+02  .2568797E+02   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.285E+04  .4249E+04   .   .   .   .  7.  .17E+02  .5263158E+02  .1441593E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.3E+04  .4279E+04   .   .   .   .  6.  .17E+02  .3219814E+02  .4704349E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.309E+04  .4339E+04   .   .   .   .  6.  .17E+02  .3095975E+02  .3320266E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.3E+04  .4479E+04   .   .   .   .  6.  .17E+02  .3591331E+02  .9765262E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.326E+04  .4339E+04   .   .   .   .  5.  .17E+02  .8606811E+02  .2763949E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.377E+04  .4379E+04   .   .   .   .  4.  .17E+02  .5386997E+02  .1321588E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   .   .   .   .   . -.379E+04  .4199E+04  4.  .17E+02  .7244582E+02  .7518523E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.358E+04  .4059E+04   .   .   .   .  4.  .16E+02  .3095975E+02  .7238639E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.275E+04  .3839E+04   .   .   .   .  7.  .15E+02  .4520124E+02  .8151137E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.27E+04  .4009E+04   .   .   .   .  7.  .16E+02  .5758514E+02  .2967535E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.254E+04  .4069E+04   .   .   .   .  8.  .16E+02  .7430341E+02  .3469409E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.243E+04  .3919E+04   .   .   .   .  8.  .16E+02  .4210526E+02  .1261394E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.235E+04  .3889E+04   .   .   .   .  9.  .15E+02  .6811146E+02  .2332621E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.237E+04  .3769E+04   .   .   .   .  9.  .15E+02  .5820433E+02  .1669718E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.238E+04  .4039E+04   .   .   .   .  9.  .16E+02  .4582043E+02  .9086639E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.242E+04  .3969E+04   .   .   .   .  8.  .16E+02  .6130031E+02  .2223735E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.222E+04  .4029E+04   .   .   .   .  9.  .16E+02  .5510836E+02  .3212146E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.227E+04  .3899E+04   .   .   .   .  9.  .15E+02  .5325077E+02  .1668184E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.223E+04  .3929E+04   .   .   .   .  9.  .16E+02  .7430341E+02  .4263052E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
