MAPNUM	MINLAT	MAXLAT	MINLON	MAXLON	LABLAT	LABLON	XRED	YRED	XGREEN	YGREEN	XDOUBLE	YDOUBLE	XGRID	YGRID	PERIM	AREA	GRIDX	GRIDY	XGRIDCOO	YGRIDCOO	BOXSIZEX	BOXSIZEY	COMPLETE	TOTALCEL	TOTALRED	TOTALGRE	TOTALDOU	MEANPERI	MEANAREA	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	1.000	3250.000	-701.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	2.000	3250.000	-411.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	3.000	3250.000	-121.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	4.000	3250.000	169.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	5.000	3250.000	459.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	6.000	3250.000	749.000	145.000	145.000	0.000	3.000	0.000	3.000	0.000	58.411	1684.798	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	7.000	3250.000	1039.000	145.000	145.000	0.000	4.000	0.000	4.000	0.000	58.669	1487.602	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	8.000	3250.000	1329.000	145.000	145.000	0.000	1.000	0.000	1.000	0.000	57.585	2369.044	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	9.000	3250.000	1619.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	10.000	3250.000	1909.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	11.000	3250.000	2199.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	12.000	3250.000	2489.000	145.000	145.000	0.000	4.000	0.000	4.000	0.000	34.365	447.718	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	13.000	3250.000	2779.000	145.000	145.000	0.000	8.000	0.000	8.000	0.000	61.378	1496.420	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	14.000	3250.000	3069.000	145.000	145.000	0.000	6.000	0.000	6.000	0.000	31.063	760.415	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	15.000	3250.000	3359.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	16.000	3250.000	3649.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	17.000	3250.000	3939.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	18.000	3250.000	4229.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	16.000	19.000	3250.000	4519.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	1.000	3540.000	-701.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	2.000	3540.000	-411.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	3.000	3540.000	-121.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	4.000	3540.000	169.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	5.000	3540.000	459.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	6.000	3540.000	749.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	7.000	3540.000	1039.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	8.000	3540.000	1329.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	9.000	3540.000	1619.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	10.000	3540.000	1909.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	11.000	3540.000	2199.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	12.000	3540.000	2489.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	13.000	3540.000	2779.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	14.000	3540.000	3069.000	145.000	145.000	0.000	3.000	0.000	3.000	0.000	37.977	1304.847	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	15.000	3540.000	3359.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	16.000	3540.000	3649.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	17.000	3540.000	3939.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	18.000	3540.000	4229.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	17.000	19.000	3540.000	4519.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	1.000	3830.000	-701.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	2.000	3830.000	-411.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	3.000	3830.000	-121.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	4.000	3830.000	169.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	5.000	3830.000	459.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	6.000	3830.000	749.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	7.000	3830.000	1039.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	8.000	3830.000	1329.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	9.000	3830.000	1619.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	10.000	3830.000	1909.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	11.000	3830.000	2199.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	12.000	3830.000	2489.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	13.000	3830.000	2779.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	14.000	3830.000	3069.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	15.000	3830.000	3359.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	16.000	3830.000	3649.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	17.000	3830.000	3939.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	18.000	3830.000	4229.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	.	.	.	.	.	.	.	.	18.000	19.000	3830.000	4519.000	145.000	145.000	0.000	0.000	0.000	0.000	0.000	.	.	
